"No.","Time","Source","Destination","Protocol","Identification","Frame length on the wire","Time delta from previous captured frame"
"3600","2022-03-11 10:48:12,529723413","192.168.2.10","192.168.2.6","UDP","0xf0c7 (61639)","251","0.026984215"
"3601","2022-03-11 10:48:12,556618821","192.168.2.10","192.168.2.6","UDP","0xf0d7 (61655)","253","0.026895408"
"3602","2022-03-11 10:48:12,583660421","192.168.2.10","192.168.2.6","UDP","0xf0f1 (61681)","251","0.027041600"
"3603","2022-03-11 10:48:12,610713559","192.168.2.10","192.168.2.6","UDP","0xf108 (61704)","253","0.027053138"
"3604","2022-03-11 10:48:12,637688456","192.168.2.10","192.168.2.6","UDP","0xf113 (61715)","251","0.026974897"
"3605","2022-03-11 10:48:12,664712226","192.168.2.10","192.168.2.6","UDP","0xf125 (61733)","252","0.027023770"
"3606","2022-03-11 10:48:12,691713707","192.168.2.10","192.168.2.6","UDP","0xf12f (61743)","254","0.027001481"
"3607","2022-03-11 10:48:12,719602651","192.168.2.10","192.168.2.6","UDP","0xf140 (61760)","254","0.027888944"
"3608","2022-03-11 10:48:12,746682632","192.168.2.10","192.168.2.6","UDP","0xf152 (61778)","251","0.027079981"
"3609","2022-03-11 10:48:12,773674796","192.168.2.10","192.168.2.6","UDP","0xf160 (61792)","253","0.026992164"
"3610","2022-03-11 10:48:12,800983742","192.168.2.10","192.168.2.6","UDP","0xf161 (61793)","253","0.027308946"
"3611","2022-03-11 10:48:12,827706279","192.168.2.10","192.168.2.6","UDP","0xf173 (61811)","254","0.026722537"
"3612","2022-03-11 10:48:12,854622245","192.168.2.10","192.168.2.6","UDP","0xf177 (61815)","251","0.026915966"
"3613","2022-03-11 10:48:12,881745752","192.168.2.10","192.168.2.6","UDP","0xf18a (61834)","251","0.027123507"
"3614","2022-03-11 10:48:12,908686685","192.168.2.10","192.168.2.6","UDP","0xf19d (61853)","252","0.026940933"
"3615","2022-03-11 10:48:12,935718792","192.168.2.10","192.168.2.6","UDP","0xf1ae (61870)","253","0.027032107"
"3616","2022-03-11 10:48:12,962672167","192.168.2.10","192.168.2.6","UDP","0xf1c8 (61896)","254","0.026953375"
"3617","2022-03-11 10:48:12,989609823","192.168.2.10","192.168.2.6","UDP","0xf1d6 (61910)","254","0.026937656"
"3618","2022-03-11 10:48:13,016662164","192.168.2.10","192.168.2.6","UDP","0xf1ee (61934)","254","0.027052341"
"3619","2022-03-11 10:48:13,043625526","192.168.2.10","192.168.2.6","UDP","0xf1f4 (61940)","253","0.026963362"
"3620","2022-03-11 10:48:13,070594367","192.168.2.10","192.168.2.6","UDP","0xf203 (61955)","252","0.026968841"
"3621","2022-03-11 10:48:13,097551125","192.168.2.10","192.168.2.6","UDP","0xf215 (61973)","251","0.026956758"
"3622","2022-03-11 10:48:13,125014042","192.168.2.10","192.168.2.6","UDP","0xf220 (61984)","253","0.027462917"
"3623","2022-03-11 10:48:13,151615102","192.168.2.10","192.168.2.6","UDP","0xf238 (62008)","250","0.026601060"
"3624","2022-03-11 10:48:13,178739977","192.168.2.10","192.168.2.6","UDP","0xf241 (62017)","253","0.027124875"
"3625","2022-03-11 10:48:13,205910206","192.168.2.10","192.168.2.6","UDP","0xf256 (62038)","252","0.027170229"
"3626","2022-03-11 10:48:13,232611198","192.168.2.10","192.168.2.6","UDP","0xf269 (62057)","251","0.026700992"
"3627","2022-03-11 10:48:13,259619125","192.168.2.10","192.168.2.6","UDP","0xf271 (62065)","253","0.027007927"
"3628","2022-03-11 10:48:13,286655663","192.168.2.10","192.168.2.6","UDP","0xf285 (62085)","252","0.027036538"
"3629","2022-03-11 10:48:13,313687924","192.168.2.10","192.168.2.6","UDP","0xf287 (62087)","252","0.027032261"
"3630","2022-03-11 10:48:13,340543668","192.168.2.10","192.168.2.6","UDP","0xf2a1 (62113)","252","0.026855744"
"3631","2022-03-11 10:48:13,367760870","192.168.2.10","192.168.2.6","UDP","0xf2b1 (62129)","251","0.027217202"
"3632","2022-03-11 10:48:13,394566182","192.168.2.10","192.168.2.6","UDP","0xf2b3 (62131)","253","0.026805312"
"3633","2022-03-11 10:48:13,421674386","192.168.2.10","192.168.2.6","UDP","0xf2ce (62158)","253","0.027108204"
"3634","2022-03-11 10:48:13,448728615","192.168.2.10","192.168.2.6","UDP","0xf2d2 (62162)","251","0.027054229"
"3635","2022-03-11 10:48:13,477934429","192.168.2.10","192.168.2.6","UDP","0xf2e7 (62183)","252","0.029205814"
"3636","2022-03-11 10:48:13,504727287","192.168.2.10","192.168.2.6","UDP","0xf2eb (62187)","254","0.026792858"
"3637","2022-03-11 10:48:13,531668309","192.168.2.10","192.168.2.6","UDP","0xf2ff (62207)","252","0.026941022"
"3638","2022-03-11 10:48:13,558728676","192.168.2.10","192.168.2.6","UDP","0xf311 (62225)","252","0.027060367"
"3639","2022-03-11 10:48:13,585887658","192.168.2.10","192.168.2.6","UDP","0xf316 (62230)","251","0.027158982"
"3640","2022-03-11 10:48:13,612705506","192.168.2.10","192.168.2.6","UDP","0xf319 (62233)","252","0.026817848"
"3641","2022-03-11 10:48:13,639604369","192.168.2.10","192.168.2.6","UDP","0xf333 (62259)","247","0.026898863"
"3642","2022-03-11 10:48:13,666601923","192.168.2.10","192.168.2.6","UDP","0xf33b (62267)","255","0.026997554"
"3643","2022-03-11 10:48:13,693546109","192.168.2.10","192.168.2.6","UDP","0xf34a (62282)","251","0.026944186"
"3644","2022-03-11 10:48:13,720629026","192.168.2.10","192.168.2.6","UDP","0xf362 (62306)","253","0.027082917"
"3645","2022-03-11 10:48:13,747625822","192.168.2.10","192.168.2.6","UDP","0xf364 (62308)","254","0.026996796"
"3646","2022-03-11 10:48:13,774640028","192.168.2.10","192.168.2.6","UDP","0xf374 (62324)","252","0.027014206"
"3647","2022-03-11 10:48:13,801659513","192.168.2.10","192.168.2.6","UDP","0xf385 (62341)","253","0.027019485"
"3648","2022-03-11 10:48:13,828656964","192.168.2.10","192.168.2.6","UDP","0xf3a0 (62368)","252","0.026997451"
"3649","2022-03-11 10:48:13,855637309","192.168.2.10","192.168.2.6","UDP","0xf3b2 (62386)","252","0.026980345"
"3650","2022-03-11 10:48:13,882680769","192.168.2.10","192.168.2.6","UDP","0xf3c0 (62400)","253","0.027043460"
"3651","2022-03-11 10:48:13,909640774","192.168.2.10","192.168.2.6","UDP","0xf3c7 (62407)","254","0.026960005"
"3652","2022-03-11 10:48:13,936525745","192.168.2.10","192.168.2.6","UDP","0xf3cc (62412)","251","0.026884971"
"3653","2022-03-11 10:48:13,963695546","192.168.2.10","192.168.2.6","UDP","0xf3e2 (62434)","253","0.027169801"
"3654","2022-03-11 10:48:13,990710650","192.168.2.10","192.168.2.6","UDP","0xf3f6 (62454)","253","0.027015104"
"3655","2022-03-11 10:48:14,017698200","192.168.2.10","192.168.2.6","UDP","0xf3f8 (62456)","255","0.026987550"
"3656","2022-03-11 10:48:14,044672452","192.168.2.10","192.168.2.6","UDP","0xf40f (62479)","252","0.026974252"
"3657","2022-03-11 10:48:14,071622901","192.168.2.10","192.168.2.6","UDP","0xf41d (62493)","256","0.026950449"
"3658","2022-03-11 10:48:14,098671551","192.168.2.10","192.168.2.6","UDP","0xf429 (62505)","254","0.027048650"
"3659","2022-03-11 10:48:14,125683411","192.168.2.10","192.168.2.6","UDP","0xf43a (62522)","255","0.027011860"
"3660","2022-03-11 10:48:14,152580024","192.168.2.10","192.168.2.6","UDP","0xf44f (62543)","252","0.026896613"
"3661","2022-03-11 10:48:14,179677939","192.168.2.10","192.168.2.6","UDP","0xf451 (62545)","253","0.027097915"
"3662","2022-03-11 10:48:14,206642943","192.168.2.10","192.168.2.6","UDP","0xf453 (62547)","252","0.026965004"
"3663","2022-03-11 10:48:14,233718037","192.168.2.10","192.168.2.6","UDP","0xf45a (62554)","253","0.027075094"
"3664","2022-03-11 10:48:14,260594896","192.168.2.10","192.168.2.6","UDP","0xf468 (62568)","254","0.026876859"
"3665","2022-03-11 10:48:14,287664440","192.168.2.10","192.168.2.6","UDP","0xf46e (62574)","252","0.027069544"
"3666","2022-03-11 10:48:14,314643937","192.168.2.10","192.168.2.6","UDP","0xf46f (62575)","254","0.026979497"
"3667","2022-03-11 10:48:14,341894399","192.168.2.10","192.168.2.6","UDP","0xf47b (62587)","254","0.027250462"
"3668","2022-03-11 10:48:14,368683320","192.168.2.10","192.168.2.6","UDP","0xf48c (62604)","255","0.026788921"
"3669","2022-03-11 10:48:14,395628954","192.168.2.10","192.168.2.6","UDP","0xf49e (62622)","254","0.026945634"
"3670","2022-03-11 10:48:14,422602416","192.168.2.10","192.168.2.6","UDP","0xf4ad (62637)","252","0.026973462"
"3671","2022-03-11 10:48:14,449594440","192.168.2.10","192.168.2.6","UDP","0xf4b6 (62646)","255","0.026992024"
"3672","2022-03-11 10:48:14,476698100","192.168.2.10","192.168.2.6","UDP","0xf4cc (62668)","254","0.027103660"
"3673","2022-03-11 10:48:14,503918581","192.168.2.10","192.168.2.6","UDP","0xf4df (62687)","255","0.027220481"
"3674","2022-03-11 10:48:14,530657036","192.168.2.10","192.168.2.6","UDP","0xf4e0 (62688)","253","0.026738455"
"3675","2022-03-11 10:48:14,557611371","192.168.2.10","192.168.2.6","UDP","0xf4eb (62699)","253","0.026954335"
"3676","2022-03-11 10:48:14,584741146","192.168.2.10","192.168.2.6","UDP","0xf4f6 (62710)","255","0.027129775"
"3677","2022-03-11 10:48:14,611745918","192.168.2.10","192.168.2.6","UDP","0xf505 (62725)","252","0.027004772"
"3678","2022-03-11 10:48:14,638630436","192.168.2.10","192.168.2.6","UDP","0xf513 (62739)","252","0.026884518"
"3679","2022-03-11 10:48:14,665904898","192.168.2.10","192.168.2.6","UDP","0xf52b (62763)","255","0.027274462"
"3680","2022-03-11 10:48:14,692670049","192.168.2.10","192.168.2.6","UDP","0xf53c (62780)","253","0.026765151"
"3681","2022-03-11 10:48:14,719584680","192.168.2.10","192.168.2.6","UDP","0xf548 (62792)","255","0.026914631"
"3682","2022-03-11 10:48:14,746535566","192.168.2.10","192.168.2.6","UDP","0xf554 (62804)","254","0.026950886"
"3683","2022-03-11 10:48:14,773632474","192.168.2.10","192.168.2.6","UDP","0xf567 (62823)","252","0.027096908"
"3684","2022-03-11 10:48:14,800621024","192.168.2.10","192.168.2.6","UDP","0xf56d (62829)","255","0.026988550"
"3685","2022-03-11 10:48:14,828002297","192.168.2.10","192.168.2.6","UDP","0xf57a (62842)","253","0.027381273"
"3686","2022-03-11 10:48:14,854701208","192.168.2.10","192.168.2.6","UDP","0xf57f (62847)","253","0.026698911"
"3687","2022-03-11 10:48:14,881560001","192.168.2.10","192.168.2.6","UDP","0xf583 (62851)","251","0.026858793"
"3688","2022-03-11 10:48:14,908665982","192.168.2.10","192.168.2.6","UDP","0xf58d (62861)","254","0.027105981"
"3689","2022-03-11 10:48:14,935676600","192.168.2.10","192.168.2.6","UDP","0xf5a0 (62880)","251","0.027010618"
"3690","2022-03-11 10:48:14,963617463","192.168.2.10","192.168.2.6","UDP","0xf5a3 (62883)","250","0.027940863"
"3691","2022-03-11 10:48:14,990895710","192.168.2.10","192.168.2.6","UDP","0xf5af (62895)","253","0.027278247"
"3692","2022-03-11 10:48:15,017570171","192.168.2.10","192.168.2.6","UDP","0xf5c2 (62914)","253","0.026674461"
"3693","2022-03-11 10:48:15,044596936","192.168.2.10","192.168.2.6","UDP","0xf5ce (62926)","255","0.027026765"
"3694","2022-03-11 10:48:15,071535343","192.168.2.10","192.168.2.6","UDP","0xf5e3 (62947)","253","0.026938407"
"3695","2022-03-11 10:48:15,097273612","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","307","0.025738269"
"3696","2022-03-11 10:48:15,098533179","192.168.2.10","192.168.2.6","UDP","0xf5ef (62959)","251","0.001259567"
"3697","2022-03-11 10:48:15,125608739","192.168.2.10","192.168.2.6","UDP","0xf5f5 (62965)","253","0.027075560"
"3698","2022-03-11 10:48:15,152701679","192.168.2.10","192.168.2.6","UDP","0xf5f6 (62966)","254","0.027092940"
"3699","2022-03-11 10:48:15,179631983","192.168.2.10","192.168.2.6","UDP","0xf5fc (62972)","254","0.026930304"
"3700","2022-03-11 10:48:15,200846319","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.021214336"
"3701","2022-03-11 10:48:15,206551073","192.168.2.10","192.168.2.6","UDP","0xf613 (62995)","253","0.005704754"
"3702","2022-03-11 10:48:15,233495395","192.168.2.10","192.168.2.6","UDP","0xf627 (63015)","254","0.026944322"
"3703","2022-03-11 10:48:15,260605011","192.168.2.10","192.168.2.6","UDP","0xf631 (63025)","253","0.027109616"
"3704","2022-03-11 10:48:15,287653955","192.168.2.10","192.168.2.6","UDP","0xf636 (63030)","253","0.027048944"
"3705","2022-03-11 10:48:15,304844497","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","379","0.017190542"
"3706","2022-03-11 10:48:15,314790456","192.168.2.10","192.168.2.6","UDP","0xf64b (63051)","255","0.009945959"
"3707","2022-03-11 10:48:15,341520709","192.168.2.10","192.168.2.6","UDP","0xf662 (63074)","254","0.026730253"
"3708","2022-03-11 10:48:15,368535628","192.168.2.10","192.168.2.6","UDP","0xf669 (63081)","253","0.027014919"
"3709","2022-03-11 10:48:15,395551157","192.168.2.10","192.168.2.6","UDP","0xf671 (63089)","253","0.027015529"
"3710","2022-03-11 10:48:15,409040442","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","371","0.013489285"
"3711","2022-03-11 10:48:15,422627211","192.168.2.10","192.168.2.6","UDP","0xf67a (63098)","254","0.013586769"
"3712","2022-03-11 10:48:15,449547734","192.168.2.10","192.168.2.6","UDP","0xf67c (63100)","253","0.026920523"
"3713","2022-03-11 10:48:15,476559804","192.168.2.10","192.168.2.6","UDP","0xf689 (63113)","254","0.027012070"
"3714","2022-03-11 10:48:15,503705063","192.168.2.10","192.168.2.6","UDP","0xf68d (63117)","255","0.027145259"
"3715","2022-03-11 10:48:15,512987002","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.009281939"
"3716","2022-03-11 10:48:15,530523696","192.168.2.10","192.168.2.6","UDP","0xf696 (63126)","253","0.017536694"
"3717","2022-03-11 10:48:15,557793969","192.168.2.10","192.168.2.6","UDP","0xf6a0 (63136)","253","0.027270273"
"3718","2022-03-11 10:48:15,584563484","192.168.2.10","192.168.2.6","UDP","0xf6a1 (63137)","253","0.026769515"
"3719","2022-03-11 10:48:15,611632702","192.168.2.10","192.168.2.6","UDP","0xf6a8 (63144)","253","0.027069218"
"3720","2022-03-11 10:48:15,616830852","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","355","0.005198150"
"3721","2022-03-11 10:48:15,638557203","192.168.2.10","192.168.2.6","UDP","0xf6b3 (63155)","254","0.021726351"
"3722","2022-03-11 10:48:15,665592384","192.168.2.10","192.168.2.6","UDP","0xf6c3 (63171)","254","0.027035181"
"3723","2022-03-11 10:48:15,692623920","192.168.2.10","192.168.2.6","UDP","0xf6d4 (63188)","253","0.027031536"
"3724","2022-03-11 10:48:15,719622971","192.168.2.10","192.168.2.6","UDP","0xf6e5 (63205)","255","0.026999051"
"3725","2022-03-11 10:48:15,720943257","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","387","0.001320286"
"3726","2022-03-11 10:48:15,746575035","192.168.2.10","192.168.2.6","UDP","0xf6fb (63227)","254","0.025631778"
"3727","2022-03-11 10:48:15,773570626","192.168.2.10","192.168.2.6","UDP","0xf709 (63241)","254","0.026995591"
"3728","2022-03-11 10:48:15,800617291","192.168.2.10","192.168.2.6","UDP","0xf71f (63263)","253","0.027046665"
"3729","2022-03-11 10:48:15,824986741","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.024369450"
"3730","2022-03-11 10:48:15,827556763","192.168.2.10","192.168.2.6","UDP","0xf738 (63288)","252","0.002570022"
"3731","2022-03-11 10:48:15,854505542","192.168.2.10","192.168.2.6","UDP","0xf753 (63315)","252","0.026948779"
"3732","2022-03-11 10:48:15,881573550","192.168.2.10","192.168.2.6","UDP","0xf756 (63318)","253","0.027068008"
"3733","2022-03-11 10:48:15,909797279","192.168.2.10","192.168.2.6","UDP","0xf76e (63342)","251","0.028223729"
"3734","2022-03-11 10:48:15,928886121","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","375","0.019088842"
"3735","2022-03-11 10:48:15,936689209","192.168.2.10","192.168.2.6","UDP","0xf77e (63358)","250","0.007803088"
"3736","2022-03-11 10:48:15,963636514","192.168.2.10","192.168.2.6","UDP","0xf790 (63376)","252","0.026947305"
"3737","2022-03-11 10:48:15,990623284","192.168.2.10","192.168.2.6","UDP","0xf79a (63386)","251","0.026986770"
"3738","2022-03-11 10:48:16,017575004","192.168.2.10","192.168.2.6","UDP","0xf7ae (63406)","253","0.026951720"
"3739","2022-03-11 10:48:16,032947756","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","369","0.015372752"
"3740","2022-03-11 10:48:16,044597644","192.168.2.10","192.168.2.6","UDP","0xf7b9 (63417)","252","0.011649888"
"3741","2022-03-11 10:48:16,071583768","192.168.2.10","192.168.2.6","UDP","0xf7ba (63418)","254","0.026986124"
"3742","2022-03-11 10:48:16,098658490","192.168.2.10","192.168.2.6","UDP","0xf7d5 (63445)","254","0.027074722"
"3743","2022-03-11 10:48:16,125566916","192.168.2.10","192.168.2.6","UDP","0xf7d9 (63449)","253","0.026908426"
"3744","2022-03-11 10:48:16,137059803","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.011492887"
"3745","2022-03-11 10:48:16,152511626","192.168.2.10","192.168.2.6","UDP","0xf7de (63454)","254","0.015451823"
"3746","2022-03-11 10:48:16,179640058","192.168.2.10","192.168.2.6","UDP","0xf7eb (63467)","254","0.027128432"
"3747","2022-03-11 10:48:16,206616564","192.168.2.10","192.168.2.6","UDP","0xf805 (63493)","253","0.026976506"
"3748","2022-03-11 10:48:16,233678437","192.168.2.10","192.168.2.6","UDP","0xf81d (63517)","252","0.027061873"
"3749","2022-03-11 10:48:16,240885351","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","371","0.007206914"
"3750","2022-03-11 10:48:16,260553460","192.168.2.10","192.168.2.6","UDP","0xf826 (63526)","254","0.019668109"
"3751","2022-03-11 10:48:16,287603678","192.168.2.10","192.168.2.6","UDP","0xf828 (63528)","252","0.027050218"
"3752","2022-03-11 10:48:16,314489913","192.168.2.10","192.168.2.6","UDP","0xf843 (63555)","253","0.026886235"
"3753","2022-03-11 10:48:16,341544449","192.168.2.10","192.168.2.6","UDP","0xf85c (63580)","253","0.027054536"
"3754","2022-03-11 10:48:16,345009752","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","381","0.003465303"
"3755","2022-03-11 10:48:16,368537206","192.168.2.10","192.168.2.6","UDP","0xf85d (63581)","254","0.023527454"
"3756","2022-03-11 10:48:16,395480736","192.168.2.10","192.168.2.6","UDP","0xf871 (63601)","255","0.026943530"
"3757","2022-03-11 10:48:16,422504534","192.168.2.10","192.168.2.6","UDP","0xf886 (63622)","254","0.027023798"
"3758","2022-03-11 10:48:16,449546396","192.168.2.10","192.168.2.6","UDP","0xf892 (63634)","253","0.027041862"
"3759","2022-03-11 10:48:16,476587136","192.168.2.10","192.168.2.6","UDP","0xf8a6 (63654)","254","0.027040740"
"3760","2022-03-11 10:48:16,504667675","192.168.2.10","192.168.2.6","UDP","0xf8b0 (63664)","254","0.028080539"
"3761","2022-03-11 10:48:16,531451513","192.168.2.10","192.168.2.6","UDP","0xf8b4 (63668)","255","0.026783838"
"3762","2022-03-11 10:48:16,558546693","192.168.2.10","192.168.2.6","UDP","0xf8b5 (63669)","253","0.027095180"
"3763","2022-03-11 10:48:16,585452375","192.168.2.10","192.168.2.6","UDP","0xf8ba (63674)","251","0.026905682"
"3764","2022-03-11 10:48:16,612617400","192.168.2.10","192.168.2.6","UDP","0xf8bf (63679)","254","0.027165025"
"3765","2022-03-11 10:48:16,639551110","192.168.2.10","192.168.2.6","UDP","0xf8d2 (63698)","253","0.026933710"
"3766","2022-03-11 10:48:16,666536286","192.168.2.10","192.168.2.6","UDP","0xf8df (63711)","253","0.026985176"
"3767","2022-03-11 10:48:16,693509416","192.168.2.10","192.168.2.6","UDP","0xf8ed (63725)","253","0.026973130"
"3768","2022-03-11 10:48:16,721115073","192.168.2.10","192.168.2.6","UDP","0xf8fe (63742)","253","0.027605657"
"3769","2022-03-11 10:48:16,747483108","192.168.2.10","192.168.2.6","UDP","0xf90b (63755)","255","0.026368035"
"3770","2022-03-11 10:48:16,774510392","192.168.2.10","192.168.2.6","UDP","0xf923 (63779)","253","0.027027284"
"3771","2022-03-11 10:48:16,801525667","192.168.2.10","192.168.2.6","UDP","0xf92c (63788)","255","0.027015275"
"3772","2022-03-11 10:48:16,828590582","192.168.2.10","192.168.2.6","UDP","0xf93a (63802)","254","0.027064915"
"3773","2022-03-11 10:48:16,855553342","192.168.2.10","192.168.2.6","UDP","0xf949 (63817)","254","0.026962760"
"3774","2022-03-11 10:48:16,882549336","192.168.2.10","192.168.2.6","UDP","0xf956 (63830)","255","0.026995994"
"3775","2022-03-11 10:48:16,909578304","192.168.2.10","192.168.2.6","UDP","0xf970 (63856)","251","0.027028968"
